pitcher,pitches,avgeffectvelo,avgvelo,avgspinrate,avghorzbreak,avgvertbreak
"Phillips, Evan",208,83.97403846153840,84.13125000000000,2383.3173076923100,-15.267692307692300,0.49961538461538500
"Alexy, A.J.",82,81.6378048780488,80.89634146341460,2381.6341463414600,-7.732682926829270,1.7121951219512200
"Fairbanks, Pete",628,86.43152866242040,86.61942675159240,2381.4228295819900,-2.6480254777070100,4.738853503184710
"Freeland, Kyle",695,86.96014388489210,86.05669064748200,2380.8546762589900,2.2692949640287800,-4.63528057553957
"García, Luis",197,85.84771573604060,85.46903553299490,2379.8578680203000,-5.532182741116750,0.7650761421319800
"Keller, Mitch",486,86.2086419753087,86.23189300411530,2379.51646090535,-3.3832098765432100,-1.2056790123456800
"Hicks, Jordan",2,83.5,83.45,2379.5,-7.02,7.32
"Cabrera, Edward",105,85.45904761904760,87.55333333333330,2379.019047619050,-4.429714285714290,-1.078857142857140
"Medina, Adonis",43,82.78372093023260,83.3906976744186,2378.906976744190,-10.14139534883720,-3.329302325581390
"Vest, Will",142,84.52605633802820,85.18591549295770,2377.7042253521100,-7.26,2.8808450704225400
"Garcia, Luis",337,79.6299703264095,80.01364985163210,2377.528189910980,-15.74670623145400,2.810919881305640
"Flaherty, Jack",593,84.29392917369300,83.9123102866779,2377.2774957698800,-7.072107925801010,-3.877639123102870
"Greinke, Zack",614,83.53257328990230,83.95146579804560,2376.752039151710,-7.379804560260590,-3.877719869706840
"Howard, Sam",682,84.17492668621700,84.79486803519060,2376.465491923640,2.0817008797654000,-5.303401759530790
"Bukauskas, J.B.",101,84.9168316831683,86.14455445544560,2375.4257425742600,-3.1390099009901000,-1.4792079207920800
"Lugo, Seth",197,87.83654822335020,87.9827411167513,2373.0913705583800,-3.196142131979700,-6.547005076142130
"Jackson, Jay",253,84.76482213438730,84.88379446640320,2371.885375494070,-7.009802371541500,-0.7674308300395260
"Ellis, Chris",149,86.0208053691275,86.00469798657720,2370.5637583892600,-3.321342281879200,1.0348993288590600
"Alcantara, Sandy",929,89.1212055974166,89.82787944025830,2369.2023681377800,0.5485898815931110,-3.212099031216360
"Rosscup, Zac",16,85.35000000000000,85.81875,2368.125,2.6550000000000000,-4.605
"Means, John",270,86.13222222222220,86.40481481481480,2367.8327137546500,3.676,-8.24977777777778
"Solomon, Peter",15,83.15333333333330,83.52666666666670,2367.6666666666700,-8.0,-2.1680000000000000
"Hernández, Jonathan",198,84.63686868686870,89.13030303030300,2364.8888888888900,-4.253333333333330,-4.1890909090909100
"Mazza, Chris",273,81.85714285714290,80.90915750915750,2364.421245421250,-9.640879120879120,-1.9235164835164800
"Cishek, Steve",665,78.89486404833830,77.66676691729320,2364.230303030300,-15.411969924812000,3.5657142857142900
"Lobstein, Kyle",5,85.42,85.94000000000000,2364.2,0.8400000000000000,-5.328000000000000
"White, Mitch",132,86.2280303030303,86.3348484848485,2363.0227272727300,-7.365454545454550,-2.4809090909090900
"Watson, Tony",246,82.44756097560980,82.83373983739840,2362.0040650406500,3.4112195121951200,-1.5663414634146300
"Harvey, Matt",487,86.56386036960980,86.94229979466120,2359.4537987679700,-1.7036550308008200,-6.0879671457905600
"Porcello, Rick",287,85.99860627177700,86.2407665505227,2359.2369337979100,-2.6805574912892000,-7.554982578397210
"Rainey, Tanner",347,87.43371757925080,87.49625360230550,2358.64265129683,-3.743170028818440,0.2527953890489910
"Tapia, Domingo",114,86.90087719298250,87.45964912280700,2356.842105263160,-5.1157894736842100,0.7842105263157900
"Nogosek, Stephen",14,85.22857142857140,85.31428571428570,2356.5714285714300,-5.991428571428570,-0.8057142857142860
"Alexander, Scott",79,85.4113924050633,85.87215189873420,2355.772151898730,2.368101265822790,0.25063291139240500
"Tice, Ty",53,87.5490566037736,87.3943396226415,2355.5283018867900,-4.770566037735850,-6.554716981132070
"Llovera, Mauricio",57,81.63859649122810,82.07894736842110,2354.842105263160,-15.938947368421100,0.23789473684210500
"Santillan, Tony",354,84.41920903954800,85.07033898305090,2353.30790960452,-11.900000000000000,2.8922033898305100
"Valdez, César",37,75.6054054054054,76.82702702702700,2352.108108108110,-7.757837837837840,3.593513513513510
"Ramírez, Yefry",6,87.71666666666670,87.5,2351.6666666666700,-1.9,-8.06
"Díaz, Jairo",153,85.25032679738560,85.24183006535950,2349.9803921568600,-1.6698039215686300,2.9647058823529400
"Keuchel, Dallas",260,77.06923076923080,77.32153846153840,2349.5576923076900,7.060615384615380,-0.1887692307692310
"Tepera, Ryan",460,86.62456521739130,86.28652173913050,2349.4521739130400,-4.121478260869570,-4.092260869565220
"Soto, Gregory",488,88.95819672131150,88.28545081967210,2348.829218107000,2.7034426229508200,-4.469262295081970
"Jackson, Luke",840,88.05404761904760,87.30678571428570,2348.7023809523800,-1.548,5.593285714285710
"Moran, Jovani",1,78.8,79.3,2347.0,5.04,1.08
"Ohtani, Shohei",452,82.34933628318590,82.13318584070790,2346.4533333333300,-15.81371681415930,-3.1369911504424800
"Alexander, Tyler",297,82.66565656565660,82.34377104377100,2346.23569023569,5.273535353535360,-0.05575757575757580
"Valdez, Phillips",101,82.83465346534660,82.55841584158420,2345.9504950495000,-5.258613861386140,0.6142574257425740
"Swanson, Erik",133,87.53984962406020,86.58947368421050,2345.285714285710,-6.343759398496240,-5.188872180451130
"Boyd, Matthew",511,79.79863013698630,79.88473581213300,2345.2720156555800,3.3113894324853200,2.550058708414870
"Greene, Conner",139,86.0338129496403,85.85395683453240,2344.9640287769800,-3.0034532374100700,-3.607769784172660
"Foley, Jason",49,86.55918367346940,85.84285714285710,2344.3061224489800,-3.6832653061224500,-0.1053061224489800
"Stiever, Jonathan",30,81.56,82.67000000000000,2342.866666666670,-0.7160000000000000,-7.984000000000000
"Kintzler, Brandon",111,85.51621621621620,85.13243243243250,2342.6486486486500,-0.9902702702702710,-3.1210810810810800
"Zimmermann, Jordan",68,85.17941176470590,85.40441176470590,2341.9411764705900,-3.45,-7.706470588235290
"Gibaut, Ian",96,86.11145833333340,87.39583333333340,2341.6979166666700,-6.080000000000000,-3.412500000000000
"Alaniz, R.J.",17,82.86470588235290,83.68823529411770,2337.9411764705900,-8.32235294117647,3.515294117647060
"Martin, Corbin",33,87.67878787878790,87.7030303030303,2336.3333333333300,-5.083636363636360,-5.116363636363640
"Perdomo, Luis",96,86.08229166666670,86.34583333333330,2334.9375,-0.9950000000000000,1.1825000000000000
"Smith, Will",673,82.12570579494800,82.10163447251110,2333.8945022288300,6.293313521545320,-2.819197622585440
"Eibner, Brett",14,84.30714285714290,83.58571428571430,2333.1428571428600,-5.357142857142860,1.38
"Robles, Hansel",226,90.10044247787610,90.03938053097350,2332.9601769911500,0.19539823008849600,-4.978938053097350
"Garrett, Braxton",140,82.16500000000000,82.68142857142860,2332.6785714285700,5.500285714285710,3.5185714285714300
"Lewicki, Artie",28,83.42857142857140,86.38928571428570,2332.259259259260,-5.717142857142860,-2.678571428571430
"Estévez, Carlos",264,86.7598484848485,86.79128787878790,2330.8631178707200,-5.13090909090909,0.017727272727272700
"Emanuel, Kent",57,76.90000000000000,77.76666666666670,2330.1929824561400,14.286315789473700,-0.008421052631579000
"Goody, Nick",140,80.88714285714290,81.45785714285720,2328.807142857140,-7.232571428571430,-2.7685714285714300
"Cruz, Jesús",7,83.02857142857140,83.51428571428570,2328.4285714285700,-5.1085714285714300,-1.5085714285714300
"Almonte, Yency",546,84.58021978021980,83.95183150183150,2326.9944852941200,-6.5136263736263800,-0.3997802197802200
"Morgan, Eli",332,85.40662650602410,85.22138554216870,2326.8192771084300,-2.9493975903614500,-6.9227710843373500
"Grotz, Zac",12,86.20833333333330,85.93333333333330,2324.5,-1.0800000000000000,-3.9700000000000000
"Brault, Steven",273,83.18571428571430,82.84175824175820,2324.2915129151300,6.076043956043960,1.5068131868131900
"Perez, Hector",13,87.96923076923080,87.70000000000000,2323.769230769230,-3.8584615384615400,-3.0092307692307700
"Domínguez, Seranthony",4,85.0,85.4,2323.75,-7.5,-0.39
"Garcia, Bryan",253,86.33636363636360,86.82055335968380,2323.7470355731200,-4.036837944664030,-3.6132806324110700
"Kuhnel, Joel",20,88.04500000000000,86.55000000000000,2322.75,-3.2880000000000000,-2.8980000000000000
"Kowar, Jackson",76,83.04736842105270,83.28026315789470,2321.5394736842100,-4.602631578947370,2.8452631578947400
"Strop, Pedro",29,81.81724137931040,81.41379310344830,2320.7241379310300,-4.70896551724138,2.561379310344830
"Santana, Ervin",549,84.16557377049180,84.37322404371590,2318.8907103825100,-4.395846994535520,-1.8253551912568300
"Bickford, Phil",310,84.26870967741940,83.9741935483871,2318.0161812297700,-6.071612903225810,-1.2890322580645200
"Bassitt, Chris",284,76.62781690140840,76.73978873239440,2317.830985915490,-14.93915492957750,-0.4964788732394370
"Hand, Brad",637,78.63312401883830,79.94599686028260,2317.78021978022,16.451679748822600,2.177142857142860
"Ruiz, José",27,90.38888888888890,90.41481481481480,2316.259259259260,-3.622222222222220,-7.9466666666666600
"Lambert, Peter",6,84.36666666666670,84.15000000000000,2315.8333333333300,-6.82,-0.06000000000000000
"Miller, Shelby",39,81.28717948717950,80.19487179487180,2315.25641025641,-17.455384615384600,3.5076923076923100
"Bracho, Silvino",2,79.45000000000000,80.65,2315.0,-3.3000000000000000,-0.48
"Miley, Wade",137,78.8036496350365,79.20948905109490,2314.919708029200,11.540145985401500,-3.670948905109490
