pitcher,pitches,avgeffectvelo,avgvelo,avgspinrate,avghorzbreak,avgvertbreak
"Margevicius, Nick",619,89.93505654281100,89.85993537964460,2139.7029220779200,-4.691631663974150,-18.448400646203600
"Cordero, Jimmy",42,98.64047619047620,97.16428571428570,2139.4523809523800,5.1800000000000000,-13.308571428571400
"Brennan, Brandon",16,91.67500000000000,92.94375000000000,2139.1875,13.875000000000000,-10.665000000000000
"López, Yoan",267,96.47790262172290,95.53707865168540,2138.4044943820200,4.662022471910110,-15.88224719101120
"Weber, Ryan",7,86.02857142857140,87.22857142857140,2138.0,9.600000000000000,-7.765714285714290
"Allgeyer, Nick",7,91.37142857142860,92.31428571428570,2137.5714285714300,-10.85142857142860,-12.685714285714300
"Blackburn, Paul",47,90.8659574468085,90.71914893617020,2137.4893617021300,4.97872340425532,-16.797446808510600
"Perez, Hector",19,95.90000000000000,95.66842105263160,2137.4736842105300,4.894736842105260,-17.766315789473700
"Webb, Tyler",292,90.5304794520548,90.35068493150680,2137.4570446735400,-2.0872602739726000,-17.494931506849300
"Hughes, Jared",32,92.63437500000000,92.15625,2136.46875,8.9925,-9.536250000000000
"Kranick, Max",280,94.74642857142860,94.21214285714280,2135.8571428571400,6.5065714285714300,-17.061
"Petit, Yusmeiro",647,88.87805255023180,87.75656877897990,2135.415765069550,5.0181143740340000,-17.901885625966000
"Crismatt, Nabil",196,91.39030612244900,90.03469387755100,2134.826530612250,6.596938775510200,-13.286326530612200
"Bailey, Homer",58,91.73275862068970,91.30689655172410,2134.5172413793100,8.677241379310350,-16.77931034482760
"Brault, Steven",489,92.1678936605317,91.64785276073620,2134.008213552360,-9.586503067484660,-14.130306748466300
"Gonzales, Marco",119,88.40000000000000,88.09579831932770,2133.8487394958000,-7.809075630252100,-17.73579831932770
"Chavez, Jesse",39,91.1102564102564,91.01538461538460,2133.2051282051300,11.683076923076900,-10.996923076923100
"Jefferies, Daulton",51,93.08431372549020,93.81764705882350,2133.0196078431400,10.329411764705900,-15.560000000000000
"Allard, Kolby",1271,91.22242328874900,91.52171518489380,2132.9881796690300,-8.070023603461840,-16.853249409913500
"Seabold, Connor",27,90.35555555555550,90.4740740740741,2132.5185185185200,9.106666666666670,-16.46222222222220
"Ivey, Tyler",40,90.47000000000000,90.025,2130.3,-0.651,-18.147
"Yamaguchi, Shun",205,90.27902439024400,90.77414634146340,2129.1372549019600,10.926439024390200,-15.578926829268300
"McRae, Alex",30,92.77333333333330,92.50666666666670,2128.4666666666700,6.964000000000000,-15.668000000000000
"Law, Derek",66,94.08181818181820,93.68030303030310,2128.1969696969700,4.438181818181820,-16.727272727272700
"Ross, Joe",272,94.15257352941180,93.61029411764710,2127.9595588235300,5.614411764705880,-14.51382352941180
"Whitlock, Garrett",118,98.02372881355930,96.26610169491520,2127.669491525420,11.032881355932200,-14.962372881355900
"Gsellman, Robert",74,94.1081081081081,93.95810810810810,2126.945945945950,9.277297297297300,-14.419459459459500
"Pérez, Oliver",51,89.45490196078430,89.38039215686270,2126.7843137254900,-11.844705882352900,-15.510588235294100
"Odorizzi, Jake",1204,91.35564784053160,92.26503322259130,2126.6198830409400,11.302624584717600,-16.643023255814000
"Alvarado, José",34,99.06470588235300,98.35882352941180,2125.6470588235300,-8.117647058823530,-15.487058823529400
"Ynoa, Huascar",808,95.69022277227720,96.13762376237620,2124.862623762380,8.197722772277230,-16.552574257425800
"Garcia, Bryan",23,93.44347826086960,94.06956521739130,2123.304347826090,7.528695652173910,-15.855652173913000
"Martin, Chris",293,95.11638225255970,94.78805460750850,2122.1399317406100,7.431399317406150,-14.300887372013600
"Fried, Max",1653,94.21367211131280,93.8326073805203,2121.350272232310,-1.228747731397460,-12.247477313974600
"López, Pablo",833,94.7818727490996,94.01836734693880,2120.5342136854700,6.780936374549820,-13.602641056422600
"Archer, Chris",147,91.89795918367350,92.03333333333340,2120.2585034013600,5.926530612244900,-19.133061224489800
"Webb, Logan",559,92.07388193202140,93.08372093023250,2120.2536496350400,8.687656529517000,-11.753345259391800
"Zeuch, T.J.",15,91.4,91.38000000000000,2120.2,8.464000000000000,-13.048000000000000
"Smyly, Drew",1195,91.62259414225940,92.42451882845190,2119.721105527640,-6.585439330543930,-18.203849372384900
"Herrera, Kelvin",7,94.62857142857140,94.54285714285710,2119.4285714285700,5.022857142857140,-12.994285714285700
"Del Pozo, Miguel",108,92.4851851851852,93.3175925925926,2118.1018518518500,-9.351111111111120,-15.05
"Funkhouser, Kyle",340,96.31529411764710,95.62382352941180,2118.041176470590,7.5081176470588300,-14.36082352941180
"Hirano, Yoshihisa",112,89.97678571428570,89.90357142857140,2116.8839285714300,9.761785714285710,-17.92607142857140
"Ureña, José",353,94.0399433427762,94.52804532577910,2115.1022727272700,9.20158640226629,-13.935297450424900
"Brothers, Rex",692,93.76517341040460,94.52225433526010,2114.766666666670,-8.53578034682081,-16.929017341040500
"Eovaldi, Nathan",1611,97.49149596523900,96.98050900062070,2113.252330640150,12.023612662942300,-14.286405959031700
"Abreu, Albert",125,97.5624,97.536,2112.256,11.871360000000000,-15.093120000000000
"Abad, Fernando",18,91.12777777777780,91.6888888888889,2112.1111111111100,-5.34,-16.200000000000000
"Lynch, Daniel",512,94.53769531250000,93.81464843750000,2111.912109375,-7.319765625000000,-15.182578125000000
"Sawamura, Hirokazu",442,96.25746606334840,96.10294117647050,2110.898190045250,8.235475113122170,-16.34470588235290
"Kolarek, Adam",12,91.65833333333340,90.77500000000000,2110.5,-12.330000000000000,-13.16
"Anderson, Tanner",14,91.05714285714290,91.67857142857140,2110.4285714285700,11.262857142857100,-14.065714285714300
"Senzatela, Antonio",1901,94.5136770120989,94.49700157811680,2109.9483394833900,5.20096791162546,-10.8472172540768
"Freeman, Sam",30,93.13000000000000,93.83000000000000,2109.866666666670,-3.1880000000000000,-16.58
"Spitzbarth, Shea",37,91.63513513513510,91.91351351351350,2107.189189189190,-2.594594594594600,-17.870270270270300
