pitcher,pitches,avgeffectvelo,avgvelo,avgspinrate,avghorzbreak,avgvertbreak
"McGowin, Kyle",1,85.8,85.7,2258.0,18.12,-7.32
"Sparkman, Glenn",3,85.06666666666670,84.73333333333330,2255.6666666666700,14.440000000000000,-11.0
"Minor, Mike",736,83.95380434782610,85.28301630434790,2245.8573369565200,-16.760869565217400,-11.662989130434800
"Webb, Jacob",339,83.06194690265490,83.4522123893805,2237.873156342180,17.012035398230100,-8.250265486725660
"Stratton, Chris",227,87.44229074889870,86.5431718061674,2237.704845814980,13.315242290748900,-5.534801762114540
"Phelps, David",6,84.75,86.28333333333340,2229.6666666666700,19.3,-8.7
"Duffy, Danny",298,85.44194630872490,84.53255033557050,2229.3859060402700,-14.865906040268400,-11.915033557047000
"Paxton, James",45,82.35333333333330,82.01333333333330,2219.6,-15.517333333333300,-4.8133333333333300
"Gray, Josiah",40,88.22564102564100,89.22820512820520,2217.1794871794900,14.22,-12.075000000000000
"Kershaw, Clayton",15,81.2,87.02666666666670,2215.5714285714300,-11.68,-15.752000000000000
"Miller, Tyson",18,87.4611111111111,86.26666666666670,2210.4444444444400,0.9600000000000000,-10.446666666666700
"Leclerc, José",5,86.02000000000000,87.14,2206.4,12.984000000000000,-9.048
"Jiménez, Joe",134,90.18656716417910,89.86194029850750,2204.373134328360,16.203582089552200,-7.184776119402980
"Hartlieb, Geoff",3,87.86666666666670,87.66666666666670,2202.3333333333300,13.760000000000000,-8.880000000000000
"Holland, Derek",191,84.36649214659690,84.6020942408377,2199.9476439790600,-12.163350785340300,-14.872460732984300
"Peralta, Wandy",521,85.76583493282150,87.7502879078695,2199.704280155640,-17.089750479846500,-6.019808061420350
"Anderson, Chase",403,81.26153846153850,82.13548387096780,2198.7320099255600,16.495384615384600,-13.964962779156300
"Santana, Dennis",231,85.86796536796540,87.34632034632030,2190.3391304347800,16.979220779220800,-7.880000000000000
"Kolarek, Adam",61,80.94590163934430,81.93934426229510,2180.45,-18.540983606557400,2.197377049180330
"Sims, Lucas",10,78.93,88.54,2180.1,14.952,-8.22
"Burdi, Zack",54,90.37777777777780,90.70185185185190,2169.3333333333300,17.317777777777800,-7.400000000000000
"Thielbar, Caleb",3,82.2,82.36666666666670,2167.3333333333300,-3.96,-15.84
"Avilán, Luis",149,82.47986577181210,83.70000000000000,2166.945945945950,-14.642416107382500,-4.42228187919463
"Gonzales, Marco",617,79.60324149108590,79.63792544570510,2166.6720779220800,-16.677471636953000,-9.997730956239870
"Barnes, Matt",21,88.2952380952381,87.48095238095240,2163.7619047619000,17.36,-7.81142857142857
"Crochet, Garrett",75,92.88400000000000,91.80666666666670,2160.7066666666700,-13.627200000000000,-13.339200000000000
"Andriese, Matt",446,85.15739910313900,86.00493273542600,2160.3069977426600,4.216681614349780,-1.138385650224220
"Givens, Mychal",416,81.7675480769231,82.47091346153850,2158.764423076920,9.283846153846160,2.029903846153850
"Perdomo, Angel",41,86.33170731707320,88.23170731707320,2156.25,-16.056585365853700,-8.558048780487810
"Howard, Sam",15,83.16000000000000,83.82666666666670,2155.266666666670,-11.248000000000000,-13.560000000000000
"García, Jarlín",314,85.17229299363060,85.25191082802550,2149.6134185303500,-17.220000000000000,-8.932738853503190
"Soroka, Mike",24,78.86666666666670,80.26666666666670,2149.4166666666700,15.24,-11.66
"Castro, Anthony",7,90.37142857142860,89.0,2145.0,4.731428571428570,-7.337142857142860
"Schmidt, Clarke",26,88.35769230769230,89.0,2142.5384615384600,7.029230769230770,-3.309230769230770
"Márquez, Brailyn",10,90.12,90.82,2141.2,-15.456,-0.04799999999999990
"Frankoff, Seth",73,84.22191780821920,84.4876712328767,2139.849315068490,16.359452054794500,-7.732602739726030
"Yamamoto, Jordan",15,84.63333333333330,84.66666666666670,2139.3333333333300,12.456000000000000,-10.240000000000000
"Abbott, Cory",23,86.44782608695650,86.97391304347830,2138.6521739130400,13.89913043478260,-12.339130434782600
"Bard, Daniel",117,89.72478632478630,89.78547008547010,2136.991452991450,16.046153846153800,-0.1292307692307690
"Strahm, Matt",44,83.65454545454550,85.95909090909090,2134.279069767440,-17.05363636363640,-4.099090909090910
"Kintzler, Brandon",105,86.62380952380950,86.45714285714280,2123.847619047620,17.39428571428570,-10.004571428571400
"Romo, Sergio",153,79.67254901960780,80.09607843137250,2119.7908496732000,20.3121568627451,-4.432156862745100
"Suero, Wander",172,86.9348837209302,86.79709302325590,2110.9651162790700,12.053720930232600,-5.83046511627907
"Jones, Nate",4,88.75,89.35,2110.5,12.66,-13.05
"Alcántara, Sergio",1,81.7,83.6,2110.0,8.64,-13.200000000000000
"González, Victor",7,88.32857142857140,88.32857142857140,2109.285714285710,-10.662857142857100,-6.12
"Morton, Charlie",176,86.37329545454550,86.43409090909090,2108.2386363636400,18.051136363636400,-2.9904545454545500
"Ramirez, Noé",284,81.77676056338030,83.80880281690140,2100.5806451612900,13.503802816901400,3.3245070422535200
"Sheffield, Jordan",75,88.07600000000000,90.10933333333330,2098.4324324324300,14.622400000000000,-9.8368
"Romero, Seth",13,83.86923076923080,83.82307692307690,2095.6923076923100,-17.824615384615400,-12.120000000000000
"Baldonado, Alberto",11,85.25454545454550,84.79090909090910,2093.7272727272700,-13.756363636363600,-14.192727272727300
"Allgeyer, Nick",2,83.95,84.5,2088.5,-16.380000000000000,-9.48
